TYY29yO8HIc-00002 |,"well, thank you very much.","| well, thank you very much."
TYY29yO8HIc-00003 |,and good afternoon.,| and good afternoon.
TYY29yO8HIc-00004 |,"as president, my highest
and most solemn duty is","| as president, my highest
and most solemn duty is"
TYY29yO8HIc-00005 |,"the defense of our
nation and its citizens.","| the defense of our
nation and its citizens."
TYY29yO8HIc-00006 |,"last night, at my
direction, the united","| last night, at my
direction, the united"
TYY29yO8HIc-00007 |,"states military
successfully executed a","| states military
successfully executed a"
TYY29yO8HIc-00008 |,"flawless precision strike
that killed the number-one","| flawless precision strike
that killed the number-one"
TYY29yO8HIc-00009 |,"terrorist anywhere in the
world, qasem soleimani.","| terrorist anywhere in the
world, qasem soleimani."
TYY29yO8HIc-00010 |,"soleimani was plotting
imminent and sinister","| soleimani was plotting
imminent and sinister"
TYY29yO8HIc-00011 |,"attacks on american
diplomats and military","| attacks on american
diplomats and military"
TYY29yO8HIc-00012 |,"personnel, but we caught
him in the act and","| personnel, but we caught
him in the act and"
TYY29yO8HIc-00013 |,terminated him.,| terminated him.
TYY29yO8HIc-00014 |,"under my leadership,
america's policy is","| under my leadership,
america's policy is"
TYY29yO8HIc-00015 |,"unambiguous: to terrorists
who harm or intend to harm","| unambiguous: to terrorists
who harm or intend to harm"
TYY29yO8HIc-00016 |,"any american, we will find
you; we will eliminate you.","| any american, we will find
you; we will eliminate you."
TYY29yO8HIc-00017 |,"we will always protect
our diplomats, service","| we will always protect
our diplomats, service"
TYY29yO8HIc-00018 |,"members, all americans,
and our allies.","| members, all americans,
and our allies."
TYY29yO8HIc-00019 |,"for years, the islamic
revolutionary guard corps","| for years, the islamic
revolutionary guard corps"
TYY29yO8HIc-00020 |,"and its ruthless quds
force -- under soleimani's","| and its ruthless quds
force -- under soleimani's"
TYY29yO8HIc-00021 |,"leadership -- has
targeted, injured, and","| leadership -- has
targeted, injured, and"
TYY29yO8HIc-00022 |,"murdered hundreds of
american civilians and","| murdered hundreds of
american civilians and"
TYY29yO8HIc-00023 |,servicemen.,| servicemen.
TYY29yO8HIc-00024 |,the recent attacks on u.s.,| the recent attacks on u.s.
TYY29yO8HIc-00025 |,"targets in iraq, including
rocket strikes that killed","| targets in iraq, including
rocket strikes that killed"
TYY29yO8HIc-00026 |,"an american and injured
four american servicemen","| an american and injured
four american servicemen"
TYY29yO8HIc-00027 |,"very badly, as well as a
violent assault on our","| very badly, as well as a
violent assault on our"
TYY29yO8HIc-00028 |,"embassy in baghdad,
were carried out at the","| embassy in baghdad,
were carried out at the"
TYY29yO8HIc-00029 |,direction of soleimani.,| direction of soleimani.
TYY29yO8HIc-00030 |,"soleimani made the death
of innocent people his","| soleimani made the death
of innocent people his"
TYY29yO8HIc-00031 |,"sick passion, contributing
to terrorist plots as far","| sick passion, contributing
to terrorist plots as far"
TYY29yO8HIc-00032 |,"away as new
delhi and london.","| away as new
delhi and london."
TYY29yO8HIc-00033 |,"today we remember and
honor the victims of","| today we remember and
honor the victims of"
TYY29yO8HIc-00034 |,"soleimani's many
atrocities, and we take","| soleimani's many
atrocities, and we take"
TYY29yO8HIc-00035 |,"comfort in knowing that
his reign of terror is over.","| comfort in knowing that
his reign of terror is over."
TYY29yO8HIc-00036 |,"soleimani has been
perpetrating acts of","| soleimani has been
perpetrating acts of"
TYY29yO8HIc-00037 |,"terror to destabilize the
middle east for the last","| terror to destabilize the
middle east for the last"
TYY29yO8HIc-00038 |,20 years.,| 20 years.
TYY29yO8HIc-00039 |,"what the united states did
yesterday should have been","| what the united states did
yesterday should have been"
TYY29yO8HIc-00040 |,done long ago.,| done long ago.
TYY29yO8HIc-00041 |,"a lot of lives would
have been saved.","| a lot of lives would
have been saved."
TYY29yO8HIc-00042 |,"just recently, soleimani
led the brutal repression","| just recently, soleimani
led the brutal repression"
TYY29yO8HIc-00043 |,"of protestors in iran,
where more than a thousand","| of protestors in iran,
where more than a thousand"
TYY29yO8HIc-00044 |,"innocent civilians were
tortured and killed by","| innocent civilians were
tortured and killed by"
TYY29yO8HIc-00045 |,their own government.,| their own government.
TYY29yO8HIc-00046 |,"we took action last
night to stop a war.","| we took action last
night to stop a war."
TYY29yO8HIc-00047 |,"we did not take
action to start a war.","| we did not take
action to start a war."
TYY29yO8HIc-00048 |,"i have deep respect for
the iranian people.","| i have deep respect for
the iranian people."
TYY29yO8HIc-00049 |,"they are a remarkable
people, with an incredible","| they are a remarkable
people, with an incredible"
TYY29yO8HIc-00050 |,"heritage and
unlimited potential.","| heritage and
unlimited potential."
TYY29yO8HIc-00051 |,"we do not seek
regime change.","| we do not seek
regime change."
TYY29yO8HIc-00052 |,"however, the iranian
regime's aggression in the","| however, the iranian
regime's aggression in the"
TYY29yO8HIc-00053 |,"region, including the
use of proxy fighters to","| region, including the
use of proxy fighters to"
TYY29yO8HIc-00054 |,"destabilize its neighbors,
must end, and it must end now.","| destabilize its neighbors,
must end, and it must end now."
TYY29yO8HIc-00055 |,"the future belongs to the
people of iran -- those","| the future belongs to the
people of iran -- those"
TYY29yO8HIc-00056 |,"who seek peaceful
coexistence and","| who seek peaceful
coexistence and"
TYY29yO8HIc-00057 |,"cooperation -- not the
terrorist warlords who","| cooperation -- not the
terrorist warlords who"
TYY29yO8HIc-00058 |,"plunder their nation to
finance bloodshed abroad.","| plunder their nation to
finance bloodshed abroad."
TYY29yO8HIc-00059 |,"the united states has the
best military by far,","| the united states has the
best military by far,"
TYY29yO8HIc-00060 |,anywhere in the world.,| anywhere in the world.
TYY29yO8HIc-00061 |,"we have best intelligence
in the world.","| we have best intelligence
in the world."
TYY29yO8HIc-00062 |,"if americans anywhere are
threatened, we have all of","| if americans anywhere are
threatened, we have all of"
TYY29yO8HIc-00063 |,"those targets already
fully identified, and i am","| those targets already
fully identified, and i am"
TYY29yO8HIc-00064 |,"ready and prepared to
take whatever","| ready and prepared to
take whatever"
TYY29yO8HIc-00065 |,action is necessary.,| action is necessary.
TYY29yO8HIc-00066 |,"and that, in particular,
refers to iran.","| and that, in particular,
refers to iran."
TYY29yO8HIc-00067 |,"under my leadership, we
have destroyed the isis","| under my leadership, we
have destroyed the isis"
TYY29yO8HIc-00068 |,"territorial caliphate, and
recently, american special","| territorial caliphate, and
recently, american special"
TYY29yO8HIc-00069 |,"operations forces killed
the terrorist leader known","| operations forces killed
the terrorist leader known"
TYY29yO8HIc-00070 |,as al-baghdadi.,| as al-baghdadi.
TYY29yO8HIc-00071 |,"the world is a safer place
without these monsters.","| the world is a safer place
without these monsters."
TYY29yO8HIc-00072 |,"america will always pursue
the interests of good","| america will always pursue
the interests of good"
TYY29yO8HIc-00073 |,"people, great people,
great souls, while seeking","| people, great people,
great souls, while seeking"
TYY29yO8HIc-00074 |,"peace, harmony, and
friendship with all of the","| peace, harmony, and
friendship with all of the"
TYY29yO8HIc-00075 |,nations of the world.,| nations of the world.
TYY29yO8HIc-00076 |,thank you.,| thank you.
TYY29yO8HIc-00077 |,god bless you.,| god bless you.
TYY29yO8HIc-00078 |,"god bless our
great military.","| god bless our
great military."
TYY29yO8HIc-00079 |,"and god bless the united
states of america.","| and god bless the united
states of america."
TYY29yO8HIc-00080 |,thank you very much.,| thank you very much.
TYY29yO8HIc-00081 |,thank you.,| thank you.
t3nKhhz7ZMw-00001 |,>> thank you very much.,| >> thank you very much.
t3nKhhz7ZMw-00002 |,that's so nice.,| that's so nice.
t3nKhhz7ZMw-00003 |,the united states has many great,| the united states has many great
t3nKhhz7ZMw-00004 |,diplomats.,| diplomats.
t3nKhhz7ZMw-00005 |,but there is no better ,| but there is no better 
t3nKhhz7ZMw-00006 |,ambassador for our country than ,| ambassador for our country than 
t3nKhhz7ZMw-00007 |,"our beautiful first lady, ","| our beautiful first lady, "
t3nKhhz7ZMw-00008 |,melania.,| melania.
t3nKhhz7ZMw-00009 |,"thank you, melania.","| thank you, melania."
t3nKhhz7ZMw-00010 |,that was very nice.,| that was very nice.
t3nKhhz7ZMw-00011 |,we've come to your nation to ,| we've come to your nation to 
t3nKhhz7ZMw-00012 |,deliver an important message.,| deliver an important message.
t3nKhhz7ZMw-00013 |,america loves poland.,| america loves poland.
t3nKhhz7ZMw-00014 |,and america loves the polish ,| and america loves the polish 
t3nKhhz7ZMw-00015 |,people.,| people.
t3nKhhz7ZMw-00016 |,thank you.,| thank you.
t3nKhhz7ZMw-00017 |,the poles have not only greatly ,| the poles have not only greatly 
t3nKhhz7ZMw-00018 |,enriched this region.,| enriched this region.
t3nKhhz7ZMw-00019 |,but polish-americans have ,| but polish-americans have 
t3nKhhz7ZMw-00020 |,enriched the united states.,| enriched the united states.
t3nKhhz7ZMw-00021 |,and i was truly proud to have ,| and i was truly proud to have 
t3nKhhz7ZMw-00022 |,their support in the 2016 ,| their support in the 2016 
t3nKhhz7ZMw-00023 |,election.,| election.
t3nKhhz7ZMw-00024 |,it is a profound honor to stand ,| it is a profound honor to stand 
t3nKhhz7ZMw-00025 |,"in this city by this monument, ","| in this city by this monument, "
t3nKhhz7ZMw-00026 |,to the warsaw uprising and to ,| to the warsaw uprising and to 
t3nKhhz7ZMw-00027 |,address the polish nation that ,| address the polish nation that 
t3nKhhz7ZMw-00028 |,so many generations have dreamed,| so many generations have dreamed
t3nKhhz7ZMw-00029 |,of.,| of.
t3nKhhz7ZMw-00030 |,"a poland that is safe, strong ","| a poland that is safe, strong "
t3nKhhz7ZMw-00031 |,and free.,| and free.
t3nKhhz7ZMw-00032 |,president duda and your ,| president duda and your 
t3nKhhz7ZMw-00033 |,wonderful first lady have ,| wonderful first lady have 
t3nKhhz7ZMw-00034 |,welcomed us with the tremendous ,| welcomed us with the tremendous 
t3nKhhz7ZMw-00035 |,warmth and kindness for which ,| warmth and kindness for which 
t3nKhhz7ZMw-00036 |,poland is known around the ,| poland is known around the 
t3nKhhz7ZMw-00037 |,world.,| world.
t3nKhhz7ZMw-00038 |,thank you.,| thank you.
t3nKhhz7ZMw-00039 |,i sincerely thank both of them.,| i sincerely thank both of them.
t3nKhhz7ZMw-00040 |,"and to the prime minister, a ","| and to the prime minister, a "
t3nKhhz7ZMw-00041 |,very special thanks also.,| very special thanks also.
t3nKhhz7ZMw-00042 |,we are pleased that the ,| we are pleased that the 
t3nKhhz7ZMw-00043 |,president has joined us also.,| president has joined us also.
t3nKhhz7ZMw-00044 |,thank you.,| thank you.
t3nKhhz7ZMw-00045 |,thank you.,| thank you.
t3nKhhz7ZMw-00046 |,"on behalf of all americans, let ","| on behalf of all americans, let "
t3nKhhz7ZMw-00047 |,me also thank the entire polish ,| me also thank the entire polish 
t3nKhhz7ZMw-00048 |,people for the generosity you ,| people for the generosity you 
t3nKhhz7ZMw-00049 |,have shown in welcoming our ,| have shown in welcoming our 
